appid,name,owners_numeric,price,price_log,price_squared,is_free,price_tier,game_age_days,game_age_years,game_age_log,release_year,release_month,release_quarter,release_day_of_week,is_holiday_release,is_weekend_release,required_age,is_mature,is_teen,achievements,has_achievements,achievements_log,achievements_tier,windows,mac,linux,platform_count,is_cross_platform,is_all_platforms,is_windows_only,english,num_categories,cat_single_player,cat_multi_player,cat_online_multi_player,cat_steam_achievements,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_partial_controller_support,cat_steam_leaderboards,cat_co_op,cat_online_co_op,cat_shared_split_screen,cat_vr_support,cat_steam_workshop,cat_in_app_purchases,cat_includes_level_editor,cat_commentary_available,cat_local_multi_player,cat_cross_platform_multiplayer,cat_mmo,num_genres,genre_indie,genre_action,genre_casual,genre_adventure,genre_strategy,genre_simulation,genre_rpg,genre_early_access,genre_free_to_play,genre_sports,genre_racing,genre_massively_multiplayer,genre_violent,genre_gore,genre_nudity,genre_sexual_content,genre_utilities,genre_design_and_illustration,genre_animation_and_modeling,genre_education,genre_video_production,genre_software_training,genre_audio_production,genre_web_publishing,genre_game_development,genre_photo_editing,genre_accounting,num_tags,tag_action,tag_casual,tag_adventure,tag_strategy,tag_simulation,tag_rpg,tag_early_access,tag_free_to_play,tag_puzzle,tag_vr,tag_racing,tag_sports,tag_platformer,tag_point_and_click,tag_fps,tag_anime,tag_visual_novel,tag_horror,tag_hidden_object,tag_multiplayer,tag_gore,tag_massively_multiplayer,tag_open_world,tag_space,tag_shoot_em_up,tag_pixel_graphics,tag_survival,tag_rts,tag_female_protagonist,tag_classic,tag_arcade,tag_sci_fi,tag_turn_based,tag_tower_defense,tag_rpgmaker,tag_singleplayer,tag_difficult,tag_fantasy,tag_roguelike,tag_comedy,tag_sandbox,tag_story_rich,tag_atmospheric,tag_2d,tag_zombies,tag_co_op,tag_great_soundtrack,tag_physics,tag_management,tag_tactical,tag_building,tag_fighting,tag_retro,tag_war,tag_jrpg,tag_hack_and_slash,tag_stealth,tag_mystery,tag_medieval,tag_crafting,developer_game_count,is_prolific_developer,is_new_developer,dev_top_1,dev_top_2,dev_top_3,dev_top_4,dev_top_5,dev_top_6,dev_top_7,dev_top_8,dev_top_9,dev_top_10,dev_top_11,dev_top_12,dev_top_13,dev_top_14,dev_top_15,dev_top_16,dev_top_17,dev_top_18,dev_top_19,dev_top_20,publisher_game_count,is_major_publisher,is_self_published,market_saturation_month,market_saturation_quarter,market_saturation_log,indie_multiplatform,price_x_action,platforms_x_price,f2p_multiplayer,achievements_x_price,holiday_casual
509220,Save Jesus,150000.0,1.59,0.9516578757114464,2.5281000000000002,0,1,270,0.7397260273972602,5.602118820879701,2016,8,3,3,0,0,0,0,0,17,1,2.8903717578961645,3,1,0,0,1,0,0,1,1,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,438,1226,6.0844994130751715,0,0.0,1.59,0,1.59,0
509230,Erusal,10000.0,1.59,0.9516578757114464,2.5281000000000002,0,1,263,0.7205479452054795,5.575949103146316,2016,8,3,3,0,0,0,0,0,0,0,0.0,0,1,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,438,1226,6.0844994130751715,1,0.0,3.18,0,0.0,0
509240,Lethal Brutal Racing,150000.0,4.79,1.7561322915849038,22.9441,0,1,269,0.736986301369863,5.598421958998375,2016,8,3,4,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,1,0,438,1226,6.0844994130751715,0,4.79,4.79,0,0.0,0
509250,TO THE TOP,35000.0,15.49,2.8027541365715076,239.9401,0,3,0,0.0,0.0,2017,5,2,3,0,0,0,0,0,43,1,3.784189633918261,3,1,0,0,1,0,0,1,1,9,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,425,1207,6.054439346269371,0,15.49,15.49,0,15.49,0
509260,Northern Regime,10000.0,7.99,2.196112848483529,63.84010000000001,0,2,73,0.2,4.30406509320417,2017,2,1,4,0,1,0,0,0,11,1,2.4849066497880004,3,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,444,1271,6.09807428216624,0,7.99,7.99,0,7.99,0
509290,One Night Two Crazies,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,264,0.7232876712328767,5.579729825986222,2016,8,3,2,0,0,0,0,0,6,1,1.9459101490553132,2,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,438,1226,6.0844994130751715,0,0.0,0.79,0,0.79,0
509310,ThrounnelVR,10000.0,1.99,1.095273387402595,3.9601,0,1,228,0.6246575342465753,5.43372200355424,2016,9,3,3,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,432,1226,6.07073772800249,0,0.0,1.99,0,0.0,0
509340,Abandoned Hospital VR,10000.0,4.79,1.7561322915849038,22.9441,0,1,271,0.7424657534246575,5.605802066295998,2016,8,3,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,438,1226,6.0844994130751715,0,0.0,4.79,0,0.0,0
509360,TRESPASS - Episode 1,10000.0,11.99,2.5641798306825083,143.7601,0,3,270,0.7397260273972602,5.602118820879701,2016,8,3,3,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,438,1226,6.0844994130751715,0,0.0,11.99,0,0.0,0
509390,GalaxIverse,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,258,0.7068493150684931,5.556828061699537,2016,8,3,1,0,0,0,0,0,16,1,2.833213344056216,3,1,0,0,1,0,0,1,1,6,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,438,1226,6.0844994130751715,0,0.79,0.79,0,0.79,0
509400,Lost in Harmony,10000.0,5.19,1.8229350866965048,26.936100000000003,0,2,0,0.0,0.0,2018,6,2,3,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,0,615,2077,6.423246963533519,0,0.0,5.19,0,0.0,1
509420,Riding Club Championships,150000.0,0.0,0.0,0.0,1,0,216,0.5917808219178082,5.37989735354046,2016,9,3,1,0,0,0,0,0,67,1,4.219507705176107,4,1,1,0,2,1,0,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,432,1226,6.07073772800249,0,0.0,0.0,1,0.0,0
509440,God Simulator,10000.0,1.99,1.095273387402595,3.9601,0,1,271,0.7424657534246575,5.605802066295998,2016,8,3,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,438,1226,6.0844994130751715,0,0.0,1.99,0,0.0,0
509450,Colony,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,153,0.4191780821917808,5.0369526024136295,2016,11,4,1,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,434,1393,6.075346031088684,0,0.0,0.79,0,0.0,1
509530,Gods and Nemesis: of Ghosts from Dragons,10000.0,0.0,0.0,0.0,1,0,30,0.0821917808219178,3.4339872044851463,2017,4,2,5,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,397,1207,5.986452005284438,0,0.0,0.0,0,0.0,0
509540,SVRVIVE: The Deus Helix,10000.0,13.99,2.7073833121145063,195.7201,0,3,165,0.4520547945205479,5.111987788356544,2016,11,4,3,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,434,1393,6.075346031088684,0,0.0,13.99,0,0.0,0
509560,Heroes of Dire,75000.0,0.0,0.0,0.0,1,0,47,0.12876712328767123,3.871201010907891,2017,3,1,2,0,0,0,0,0,0,0,0.0,0,1,1,1,3,1,1,0,1,10,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,6,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,463,1271,6.139884552226255,1,0.0,0.0,1,0.0,0
509570,In Celebration of Violence,35000.0,5.59,1.8855533485144158,31.248099999999997,0,2,0,0.0,0.0,2018,2,1,3,0,0,0,0,0,86,1,4.465908118654584,4,1,1,1,3,1,1,0,1,6,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,673,2003,6.513230110912307,1,5.59,16.77,0,5.59,0
509580,The Lord of the Rings: Living Card Game,35000.0,14.49,2.740194654428777,209.9601,0,3,0,0.0,0.0,2018,8,3,1,0,0,0,0,0,73,1,4.30406509320417,4,1,1,0,2,1,0,0,1,9,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1,0,692,2102,6.541029999189903,0,0.0,28.98,0,14.49,0
509600,Battle Time,75000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,214,0.5863013698630137,5.3706380281276624,2016,9,3,3,0,0,0,0,0,58,1,4.07753744390572,4,1,1,1,3,1,1,0,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1,0,432,1226,6.07073772800249,0,0.79,2.37,0,0.79,0
509610,Beachhead 2000,10000.0,1.99,1.095273387402595,3.9601,0,1,0,0.0,0.0,2017,5,2,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,425,1207,6.054439346269371,0,1.99,1.99,0,0.0,0
509620,Last Stitch Goodnight,10000.0,6.99,2.0781907597781832,48.8601,0,2,0,0.0,0.0,2017,5,2,1,0,0,0,0,0,13,1,2.6390573296152584,3,1,1,1,3,1,1,0,1,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,425,1207,6.054439346269371,1,6.99,20.97,0,6.99,0
509770,PostCollapse,10000.0,5.59,1.8855533485144158,31.248099999999997,0,2,0,0.0,0.0,2018,1,1,3,0,0,0,0,0,13,1,2.6390573296152584,3,1,0,0,1,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,543,2003,6.298949246855942,0,0.0,5.59,0,5.59,0
509780,Fire Arrow Plus,10000.0,3.99,1.6074359097634274,15.920100000000001,0,1,89,0.24383561643835616,4.499809670330265,2017,2,1,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,444,1271,6.09807428216624,0,3.99,3.99,0,0.0,0
509800,The Last Weekend,75000.0,0.0,0.0,0.0,1,0,59,0.16164383561643836,4.0943445622221,2017,3,1,4,0,1,0,0,0,8,1,2.1972245773362196,2,1,1,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,463,1271,6.139884552226255,1,0.0,0.0,0,0.0,0
509820,Super Grav,10000.0,6.99,2.0781907597781832,48.8601,0,2,175,0.4794520547945205,5.170483995038151,2016,11,4,0,1,0,0,0,0,14,1,2.70805020110221,3,1,1,1,3,1,1,0,1,11,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,434,1393,6.075346031088684,1,6.99,20.97,0,6.99,0
509850,Bumper,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,231,0.6328767123287671,5.44673737166631,2016,9,3,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,1,432,1226,6.07073772800249,0,0.79,0.79,0,0.0,0
509860,Baezult,35000.0,0.0,0.0,0.0,1,0,271,0.7424657534246575,5.605802066295998,2016,8,3,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,438,1226,6.0844994130751715,0,0.0,0.0,0,0.0,0
509880,"The End o,,,o",10000.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2017,5,2,3,0,0,0,0,0,1,1,0.6931471805599453,1,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,425,1207,6.054439346269371,0,0.0,0.0,0,0.0,0
509910,Night Vigil,10000.0,3.99,1.6074359097634274,15.920100000000001,0,1,265,0.726027397260274,5.583496308781699,2016,8,3,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,438,1226,6.0844994130751715,0,0.0,3.99,0,0.0,0
